Title,Company,Location,Salary,min_salary,max_salary,avg_salary,salary_range,job_category,seniority
PRODUCT MANAGER,Company name is hidden,Work from home,2500-6000,2500.0,6000.0,4250.0,3500.0,Other,Not Specified
Kompiuterių sistemų inžinierius (-ė),Nacionalinis kibernetinio saugumo centras prie KAM,Kaunas,2100-3470,2100.0,3470.0,2785.0,1370.0,Other,Not Specified
Verslo analitikų grupės komandos vadovas (-ė),ADB „Compensa Vienna Insurance Group“,Vilnius,3500-5000,3500.0,5000.0,4250.0,1500.0,Project Manager/Product Owner,Not Specified
KOMPIUTERIŲ TECHNIKAS (-Ė) - KLIENTŲ APTARNAVIMO SPECIALISTAS (-Ė),UAB „IT DARBAI“,Vilnius,800-1100,800.0,1100.0,950.0,300.0,IT Support,Not Specified
Business Development Project Manager,"EVERWEST, UAB",Vilnius,3290-4110,3290.0,4110.0,3700.0,820.0,Project Manager/Product Owner,Not Specified
Team Lead - Treasury Services,UAB „Outokumpu Stainless“,Vilnius,3500-4500,3500.0,4500.0,4000.0,1000.0,Other,Senior
Mezgimo mašinų programuotojas (-a),UAB „Garlita“,Kaunas,1400-2000,1400.0,2000.0,1700.0,600.0,Software Developer,Not Specified
ML inžinierius (-ė),UAB „Novian pro“,Vilnius,4000-7000,4000.0,7000.0,5500.0,3000.0,Other,Not Specified
Full Stack Developer / Programuotojas,MB „Bartus IT Solutions“,Vilnius,3000-3800,3000.0,3800.0,3400.0,800.0,Full-stack Developer,Not Specified
IT SISTEMŲ SPECIALISTAS (-Ė),UAB Emplonet,Vilnius,1500-1700,1500.0,1700.0,1600.0,200.0,Other,Not Specified
Support Operations Analyst (Night Shift),UAB „Cyan Blue Odds 2 LT“,Vilnius,1917-2083,1917.0,2083.0,2000.0,166.0,IT Support,Not Specified
IT sistemų administratorius (-ė) Babtuose,UAB „Agrokoncernas“,Kaunas,2800-4000,2800.0,4000.0,3400.0,1200.0,IT Support,Not Specified
Site Engineer - Role in a Large-Scale Renewable Energy Project,"„Grafton Lithuania“, UAB",Mažeikiai,2360-3300,2360.0,3300.0,2830.0,940.0,Other,Not Specified
Jobs for Live-In Carers in Ireland. Spend your Summer on the Emerald Isle!,Affordable Live-in Homecare,Ireland,2070-3134,2070.0,3134.0,2602.0,1064.0,Other,Not Specified
PYTHON PROGRAMUOTOJAS (-A),Company name is hidden,Kaunas,900-2500,900.0,2500.0,1700.0,1600.0,Python,Not Specified
IT Inžinierius (-ė) (SDL2 remote),ATEA grupė,Kaunas,1000-1800,1000.0,1800.0,1400.0,800.0,Other,Not Specified
WAREHOUSE TEAM LEAD,UAB „Aros Marine“,France,3000-3500,3000.0,3500.0,3250.0,500.0,Other,Senior
IT inžinierius (-ė) Klaipėdoje,UAB „Novian Technologies“,Klaipėda,1478-1872,1478.0,1872.0,1675.0,394.0,Other,Not Specified
Programuotojas kibernetinio saugumo tyrimų srityje,Nacionalinis kibernetinio saugumo centras prie KAM,Kaunas,2450-4132,2450.0,4132.0,3291.0,1682.0,Software Developer,Not Specified
IT Technical Specialist,Telia,Šiauliai,1480-2220,1480.0,2220.0,1850.0,740.0,Other,Not Specified
Junior Python Developer – Intelligent Automation,Citco Group of Companies,Vilnius,1700-2000,1700.0,2000.0,1850.0,300.0,Python,Junior
Cyber Security Consultant,EY,Vilnius,2000-2700,2000.0,2700.0,2350.0,700.0,Security,Not Specified
IT Site Support Engineer,UAB „Viltechmeda“,Vilnius,3000-3800,3000.0,3800.0,3400.0,800.0,IT Support,Not Specified
Vyr. BI analitikas (-ė),TMV Capital įmonių grupė,Kaunas,2000-3000,2000.0,3000.0,2500.0,1000.0,Data Analyst,Senior
IT Support Engineer,UAB „TV ŽAIDIMAI“,Vilnius,2149-3306,2149.0,3306.0,2727.5,1157.0,IT Support,Not Specified
Junior Business Support Analyst,Citco Group of Companies,Vilnius,1300-1600,1300.0,1600.0,1450.0,300.0,IT Support,Junior
Odoo sprendimų programuotojas,UAB „Via Laurea“,Klaipėda,2800-3800,2800.0,3800.0,3300.0,1000.0,Software Developer,Not Specified
IS kokybės inžinierius (-ė),Lietuvos centrinė kredito unija,Kaunas,1650-2900,1650.0,2900.0,2275.0,1250.0,Other,Not Specified
KLIENTŲ APTARNAVIMO GRUPĖS VADOVAS (-Ė),UAB DELSKA Lithuania,Vilnius,2800-3500,2800.0,3500.0,3150.0,700.0,IT Support,Not Specified
Jaunesnysis .NET programuotojas,UAB „Universalios valdymo sistemos“,Vilnius,1400-2500,1400.0,2500.0,1950.0,1100.0,.NET Developer,Not Specified
Projektų vadybininkas (-ė) (IT skyrius),UAB „Jakobsen Home Co“,Alytus,1500-2800,1500.0,2800.0,2150.0,1300.0,Business Analyst,Not Specified
Software Engineer,BIGBANK AS filialas,Vilnius,5400-6400,5400.0,6400.0,5900.0,1000.0,Software Developer,Not Specified
Inžinierius - programuotojas,UAB „TSPI“,Kaunas,2400-3000,2400.0,3000.0,2700.0,600.0,Software Developer,Not Specified
Tech Architect,ERGO,Vilnius,4500-5500,4500.0,5500.0,5000.0,1000.0,Other,Not Specified
TINKLO ADMINISTRATORIUS (-Ė) (Galimybė reikšmingai prisidėti prie Lietuvos saugumo),PERSONALO AKADEMIJA,Vilnius,1700-2200,1700.0,2200.0,1950.0,500.0,IT Support,Not Specified
Junior Systems Engineer,UAB „Airhub Aviation“,Vilnius,1500-2300,1500.0,2300.0,1900.0,800.0,Other,Junior
Information Security Officer,Bankera,Vilnius,2500-4499,2500.0,4499.0,3499.5,1999.0,Security,Not Specified
Information Security Officer,Bankera,Kaunas,2500-4500,2500.0,4500.0,3500.0,2000.0,Security,Not Specified
Technical Operations Specialist,Bankera,Kaunas,1100-3000,1100.0,3000.0,2050.0,1900.0,Other,Not Specified
PROGRAMINIŲ SISTEMŲ TESTUOTOJAS (-A),UAB „People Link“,Vilnius,2000-3000,2000.0,3000.0,2500.0,1000.0,QA Engineer,Not Specified
SALESFORCE ADMINISTRATOR,UAB Emplonet,Vilnius,2500-3500,2500.0,3500.0,3000.0,1000.0,IT Support,Not Specified
Lead Cloud Engineer,UAB „NFQ Technologies“,Vilnius,4920-7380,4920.0,7380.0,6150.0,2460.0,DevOps,Senior
IT KLIENTŲ APTARNAVIMO SPECIALISTAS (-Ė),UAB DELSKA Lithuania,Vilnius,1300-2300,1300.0,2300.0,1800.0,1000.0,IT Support,Not Specified
Head of Payments,UAB „Medical Score“,Vilnius,3000-4500,3000.0,4500.0,3750.0,1500.0,Other,Senior
SALESFORCE DEVELOPER,UAB Emplonet,Vilnius,3500-4500,3500.0,4500.0,4000.0,1000.0,Software Developer,Not Specified
AI ENGINEER,UAB Emplonet,Kaunas,5800-7500,5800.0,7500.0,6650.0,1700.0,Data Scientist,Not Specified
AI Engineer,EY,Vilnius,2100-4000,2100.0,4000.0,3050.0,1900.0,Data Scientist,Not Specified
SOFTWARE QA ENGINEER,UAB „Viltechmeda“,Vilnius,2500-3000,2500.0,3000.0,2750.0,500.0,QA Engineer,Not Specified
SOFTWARE QUALITY ENGINEER,UAB „Viltechmeda“,Vilnius,3000-3700,3000.0,3700.0,3350.0,700.0,QA Engineer,Not Specified
Saugumo sprendimų produktų vadybininkas (-ė) (Technical Presales),ATEA grupė,Vilnius,1000-1500,1000.0,1500.0,1250.0,500.0,Business Analyst,Not Specified
Mid/Senior .NET Full-Stack Developer (Vensafe),UAB „StrongPoint“,Vilnius,3240-6450,3240.0,6450.0,4845.0,3210.0,.NET Developer,Mid
IT Onsite Inžinierius (-ė) Vilniuje,UAB „BTT Group“,Vilnius,1200-1600,1200.0,1600.0,1400.0,400.0,Other,Not Specified
IT inžinierius (-ė),UAB „BSW Engineering“,Vilnius,2800-3200,2800.0,3200.0,3000.0,400.0,Other,Not Specified
Kibernetinių grėsmių paieškos specialistas (-ė),Nacionalinis kibernetinio saugumo centras prie KAM,Vilnius,3000-4000,3000.0,4000.0,3500.0,1000.0,Other,Not Specified
IT specialistas (-ė),UAB „Augma“,Klaipėda,1100-1300,1100.0,1300.0,1200.0,200.0,Other,Not Specified
IT SYSTEM ARCHITECT (ORACLE),UAB Emplonet,Vilnius,5000-5700,5000.0,5700.0,5350.0,700.0,Database Admin,Not Specified
SENIOR BACKEND ORACLE PL/SQL DEVELOPER,UAB Emplonet,Vilnius,3800-5200,3800.0,5200.0,4500.0,1400.0,Back-end developer,Senior
Software Engineer (PHP),UAB „NFQ Technologies“,Vilnius,2500-4640,2500.0,4640.0,3570.0,2140.0,Back-end developer,Not Specified
Jaun. ERP Konsultantas (-ė) (Tiekimo grandinė),TMV Capital įmonių grupė,Kaunas,1400-2000,1400.0,2000.0,1700.0,600.0,Other,Not Specified
IT SYSTEM ARCHITECT (JAVA),UAB Emplonet,Vilnius,5000-5700,5000.0,5700.0,5350.0,700.0,Java Developer,Not Specified
SENIOR JAVA DEVELOPER,UAB Emplonet,Vilnius,3800-5200,3800.0,5200.0,4500.0,1400.0,Java Developer,Senior
KOMPIUTERINIŲ DARBO VIETŲ PRIEŽIŪROS SPECIALISTAS (-Ė),AB „Kelių priežiūra“,Klaipėda,2100-2400,2100.0,2400.0,2250.0,300.0,Other,Not Specified
SENIOR/MID- LEVEL FULL-STACK DEVELOPER (React & .NET),UAB „Veiklos Valdymo Sprendimai“,Kaunas,2200-3700,2200.0,3700.0,2950.0,1500.0,.NET Developer,Mid
Senior .NET Core Engineer,"EVERWEST, UAB",Vilnius,4000-5200,4000.0,5200.0,4600.0,1200.0,.NET Developer,Senior
DevOps Engineer | Mid-Senior,UAB „DocLogix“,Vilnius,3200-6000,3200.0,6000.0,4600.0,2800.0,DevOps,Mid
Senior AML Investigations Analyst (Crypto),UAB „Guidehouse Lithuania“,Vilnius,2000-2600,2000.0,2600.0,2300.0,600.0,Other,Senior
CLOUD AI/WEB APP DEVELOPMENT LEAD • TELEMATICS,„Teltonikos“ įmonių grupė,Vilnius,4680-6587,4680.0,6587.0,5633.5,1907.0,DevOps,Senior
Database Administrator,BIGBANK AS filialas,Vilnius,3900-7768,3900.0,7768.0,5834.0,3868.0,Database Admin,Not Specified
Linux sistemų administratorius (-ė),UAB „Interneto vizija“,Vilnius,2000-4000,2000.0,4000.0,3000.0,2000.0,IT Support,Not Specified
IT ADMINISTRATORIUS (-Ė),UAB „PERSONALO SPRENDIMAI“,Kaunas,2000-2500,2000.0,2500.0,2250.0,500.0,IT Support,Not Specified
Test Automation Engineer (Python),UAB „Quadigi“,Vilnius,2300-5000,2300.0,5000.0,3650.0,2700.0,Python,Not Specified
VYR. GIS inžinierius (-ė),UAB „Vilniaus apšvietimas“,Vilnius,2600-2800,2600.0,2800.0,2700.0,200.0,Other,Senior
Verslo vystymo analitikas (-ė),UAB „Essmedi“,Vilnius,1200-1400,1200.0,1400.0,1300.0,200.0,Data Analyst,Not Specified
Senior Software Engineer (PHP),UAB „NFQ Technologies“,Vilnius,4500-7500,4500.0,7500.0,6000.0,3000.0,Back-end developer,Senior
Manual Quality Assurance Engineer,UAB „People Link“,Kaunas,2000-4000,2000.0,4000.0,3000.0,2000.0,QA Engineer,Not Specified
Mid-Level Full-Stack Developer (React + .NET),UAB „ENERGUS GROUP“,Vilnius,2000-3000,2000.0,3000.0,2500.0,1000.0,.NET Developer,Mid
Automated Quality Assurance Engineer,UAB „People Link“,Kaunas,2500-5000,2500.0,5000.0,3750.0,2500.0,QA Engineer,Not Specified
IOT SOLUTIONS ENGINEER • TELEMATICS,„Teltonikos“ įmonių grupė,Vilnius,1907-2600,1907.0,2600.0,2253.5,693.0,Other,Not Specified
UX/UI dizaineris (-ė),UAB „NEVDA“,Vilnius,1800-2500,1800.0,2500.0,2150.0,700.0,Other,Not Specified
Senior Functional Test Engineer,UAB „Continental Automotive Lithuania“,Kaunas,3100-3800,3100.0,3800.0,3450.0,700.0,QA Engineer,Senior
IT analitikas (-ė),AB Vilniaus šilumos tinklai,Vilnius,2300-3445,2300.0,3445.0,2872.5,1145.0,Data Analyst,Not Specified
Paštomatų tinklo plėtros vadovas (-ė),"SmartPosti, UAB",Vilnius,2800-3400,2800.0,3400.0,3100.0,600.0,Other,Not Specified
.NET TEAM LEAD • TELEMATICS,„Teltonikos“ įmonių grupė,Vilnius,4680-5547,4680.0,5547.0,5113.5,867.0,.NET Developer,Senior
Juniper Specialist / System Engineer Network (all genders),DATAGROUP Operations Lithuania UAB,Kaunas,2000-5000,2000.0,5000.0,3500.0,3000.0,System Administrator/Architect,Not Specified
IT Network System Engineer (all genders),DATAGROUP Operations Lithuania UAB,Kaunas,2000-5000,2000.0,5000.0,3500.0,3000.0,System Administrator/Architect,Not Specified
IT Network Specialist (all genders) with focus on firewall,DATAGROUP Operations Lithuania UAB,Kaunas,2000-5000,2000.0,5000.0,3500.0,3000.0,Other,Not Specified
TECHNINIO PALAIKYMO SPECIALISTAS (-Ė),UAB „Programmatus“,Vilnius,900-1500,900.0,1500.0,1200.0,600.0,Other,Not Specified
IT projektų vadovė (-as) - Informacinių technologijų ir telekomunikacijų centras,EPSO-G grupė,Vilnius,4000-5000,4000.0,5000.0,4500.0,1000.0,Project Manager/Product Owner,Not Specified
Backend Engineer - Core Banking Team,TransferGo Ltd,Vilnius,3600-4100,3600.0,4100.0,3850.0,500.0,Back-end developer,Not Specified
Backend Engineer - DevEx Team,TransferGo Ltd,Vilnius,3600-4100,3600.0,4100.0,3850.0,500.0,Back-end developer,Not Specified
.NET developer | Mid-Senior,UAB „DocLogix“,Vilnius,3200-7000,3200.0,7000.0,5100.0,3800.0,.NET Developer,Mid
Paštomatų tinklo plėtros vadovas (-ė),"SmartPosti, UAB",Kaunas,2800-3400,2800.0,3400.0,3100.0,600.0,Other,Not Specified
Entry level position for your IT career,UAB „LENDERS“,Vilnius,1100-1500,1100.0,1500.0,1300.0,400.0,Other,Junior
.NET or .NET + REACT.JS DEVELOPER,UAB „Daviva“,Vilnius,2500-4500,2500.0,4500.0,3500.0,2000.0,.NET Developer,Not Specified
Engineering Manager,UAB „Kesko Senukai Digital“,Vilnius,6000-6942,6000.0,6942.0,6471.0,942.0,Other,Not Specified
Jaunesnysis (-ioji) kibernetinio saugumo ekspertas (-ė),UAB „Adwisery“,Vilnius,1903-2422,1903.0,2422.0,2162.5,519.0,Security,Senior
.Net programuotojas (.net Developer),UAB Mediafon,Vilnius,3000-3500,3000.0,3500.0,3250.0,500.0,.NET Developer,Not Specified
IT Services / Products Sales Project Manager,"STFF Stafferty, UAB",Klaipėda,1600-1700,1600.0,1700.0,1650.0,100.0,Project Manager/Product Owner,Not Specified
IT SPECIALISTAS (-Ė) („hardware“ ir „software“),UAB „GTS Transportas“,Kaunas,1200-1500,1200.0,1500.0,1350.0,300.0,Other,Not Specified
Service Delivery Manager (IT Network company),UAB „People Link“,Vilnius,3500-5000,3500.0,5000.0,4250.0,1500.0,Other,Not Specified
Product Data Specialist,UAB „Bison Commerce“,Kaunas,1400-1570,1400.0,1570.0,1485.0,170.0,Other,Not Specified
Junior Data Management Consultant,EY,Vilnius,2000-2700,2000.0,2700.0,2350.0,700.0,Data Engineer,Junior
Network Engineer,UAB „NKT Lithuania“,Kaunas,3400-5100,3400.0,5100.0,4250.0,1700.0,Other,Not Specified
Verslo aplikacijų ekspertė (-as),LTG,Vilnius,2980-4470,2980.0,4470.0,3725.0,1490.0,Mobile Developer,Senior
IT onsite inžinierius Kaune,UAB „BTT Group“,Kaunas,1000-1600,1000.0,1600.0,1300.0,600.0,Other,Not Specified
VYR. PHP PROGRAMUOTOJAS (-A),UAB „BnP Finance“,Vilnius,2500-3000,2500.0,3000.0,2750.0,500.0,Back-end developer,Senior
IS analitikas (-ė),Lietuvos centrinė kredito unija,Kaunas,1900-3250,1900.0,3250.0,2575.0,1350.0,Data Analyst,Not Specified
Integration Solutions Specialist,UAB „FESTO“,Kaunas,1600-2600,1600.0,2600.0,2100.0,1000.0,Other,Not Specified
VYR. DUOMENŲ MOKSLININKAS (-Ė),"Registrų Centras, VĮ",Vilnius,3520-5280,3520.0,5280.0,4400.0,1760.0,Data Scientist,Senior
QUALITY TECHNOLOGIST,UAB „Brolis semiconductors“,Vilnius,1600-2000,1600.0,2000.0,1800.0,400.0,QA Engineer,Not Specified
Informacinių technologijų ir ryšių saugumo specialistas (-ė),Lietuvos Respublikos ryšių reguliavimo tarnyba,Vilnius,2500-2850,2500.0,2850.0,2675.0,350.0,Security,Not Specified
Data Governance and Architecture Lead,UAB „DPD Lietuva“,Vilnius,5000-7000,5000.0,7000.0,6000.0,2000.0,Other,Senior
AI Developer,UAB „ENERGUS GROUP“,Vilnius,2000-3000,2000.0,3000.0,2500.0,1000.0,Software Developer,Not Specified
Skaitmeninių paslaugų koordinatorius (-ė),Lietuvos Respublikos ryšių reguliavimo tarnyba,Vilnius,2678-3035,2678.0,3035.0,2856.5,357.0,Other,Not Specified
IT PASLAUGŲ (SERVICE DESK) KOMANDOS VADOVAS (-Ė),UAB „PERSONALO SPRENDIMAI“,Vilnius,3424-3835,3424.0,3835.0,3629.5,411.0,Project Manager/Product Owner,Not Specified
BACK-END DEVELOPER (AI IMPLEMENTATION),UAB Emplonet,Vilnius,4000-6000,4000.0,6000.0,5000.0,2000.0,Back-end developer,Not Specified
Junior PHP programuotojas (-a),UAB „Gedlito transportas“,Klaipėda,1300-1800,1300.0,1800.0,1550.0,500.0,Back-end developer,Junior
IS specialistas I Technologijų skyrius,VšĮ „Centrinė projektų valdymo agentūra“,Vilnius,2374-2963,2374.0,2963.0,2668.5,589.0,System Administrator/Architect,Not Specified
SDL1 IT Inžinierius (-ė),ATEA grupė,Vilnius,1100-1400,1100.0,1400.0,1250.0,300.0,Other,Not Specified
Data Operations Analyst,Oxylabs,Vilnius,1500-2400,1500.0,2400.0,1950.0,900.0,Other,Not Specified
Manager – Intelligent Automation,Citco Group of Companies,Vilnius,4000-5000,4000.0,5000.0,4500.0,1000.0,Other,Not Specified
Test Automation Engineer (Python),UAB „QDev Technologies“,Vilnius,1900-4500,1900.0,4500.0,3200.0,2600.0,Python,Not Specified
Quality engineer (medical device registration),UAB „Esco Medical Technologies“,Kaunas,1800-2800,1800.0,2800.0,2300.0,1000.0,QA Engineer,Not Specified
IT sistemų (Sandėlio valdymo sistemos) priežiūros specialistas (-ė),UAB „Equinox Europe“,Kaunas,1300-2000,1300.0,2000.0,1650.0,700.0,Other,Not Specified
System Developer (RPA),UAB „Cognizant Technology Solutions Lithuania“,Vilnius,3500-4420,3500.0,4420.0,3960.0,920.0,Software Developer,Not Specified
IT projektų vadovas (-ė),VšĮ Lietuvos energetikos agentūra,Vilnius,3000-3700,3000.0,3700.0,3350.0,700.0,Project Manager/Product Owner,Not Specified
JAUNESNYSIS .NET PROGRAMUOTOJAS (-A),ATEA grupė,Šiauliai,1000-1500,1000.0,1500.0,1250.0,500.0,.NET Developer,Not Specified
IT specialistas (-ė) (vidinė infrastruktūra ir sistemų priežiūra),Hila,Vilnius,3000-3300,3000.0,3300.0,3150.0,300.0,Other,Not Specified
BUSINESS SYSTEMS ANALYST,UAB „Hollister Lietuva“,Kaunas,2400-3500,2400.0,3500.0,2950.0,1100.0,Other,Not Specified
IT Architektas (-ė),UAB „KESKO SENUKAI LITHUANIA“,Kaunas,5000-7500,5000.0,7500.0,6250.0,2500.0,Other,Not Specified
Master data analitikas (-ė),„Vičiūnų“ įmonių grupė,Kaunas,3307-4960,3307.0,4960.0,4133.5,1653.0,Data Analyst,Not Specified
KOMPIUTERIZUOTŲ DARBO VIETŲ PRIEŽIŪROS INŽINIERĖ (-IUS),Ignitis grupė,Vilnius,1755-2632,1755.0,2632.0,2193.5,877.0,Other,Not Specified
